iso3,year,b2c_min,cp_min,dt_min,fw_min,ld_min,ndc_min,nz_min,b2c_max,cp_max,dt_max,fw_max,ld_max,ndc_max,nz_max,c8_ghg_med,c8_ghg_p5,c8_ghg_p95,c7_ghg_med,c7_ghg_p5,c7_ghg_p95,c6_ghg_med,c6_ghg_p5,c6_ghg_p95,c5_ghg_med,c5_ghg_p5,c5_ghg_p95,c4_ghg_med,c4_ghg_p5,c4_ghg_p95,c3_ghg_med,c3_ghg_p5,c3_ghg_p95,c2_ghg_med,c2_ghg_p5,c2_ghg_p95,c1_ghg_med,c1_ghg_p5,c1_ghg_p95,past_ghg_net,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high
ISL,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.82189343,,,,
ISL,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02301544,,,,
ISL,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43972383,,,,
ISL,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18879125,,,,
ISL,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06426015,,,,
ISL,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.82626126,,,,
ISL,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81856525,,,,
ISL,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8193812,,,,
ISL,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81331558,,,,
ISL,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88423394,,,,
ISL,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81556032,,,,
ISL,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87216627,,,,
ISL,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91584477,,,,
ISL,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77899996,,,,
ISL,2020,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,13.4903,,,,,,,,,,,,,,,,,,,,,,,,,12.60503736,,,,
ISL,2021,13.12891999999999,13.2355,13.22950000000003,13.28627999999998,13.26891999999998,13.23518000000001,13.12056000000007,13.56677999999997,13.49056,13.49282,13.49948,13.58797999999999,13.50838,13.55759999999999,,,,,,,,,,,,,,,,,,,,,,,,,12.7325457,,,,
ISL,2022,12.76754000000005,12.98070000000007,12.96870000000001,13.08226000000002,13.04753999999997,12.98005999999998,12.75082000000009,13.64325999999997,13.49082,13.49534,13.50866,13.68565999999998,13.52646,13.62490000000001,,,,,,,,,,,,,,,,,,,,,,,,,12.76741573,,,,
ISL,2023,12.40616,12.72590000000002,12.7079,12.87824000000001,12.82615999999996,12.72494000000006,12.38108000000011,13.71973999999997,13.49108,13.49786,13.51784,13.78333999999998,13.54454,13.6922,,,,,,,,,,,,,,,,,,,,,,,,,12.63105772,,,,
ISL,2024,12.04478000000006,12.47109999999998,12.44709999999998,12.67421999999999,12.60478000000001,12.46982000000003,12.01134000000002,13.79621999999998,13.49134,13.50038,13.52702,13.88101999999998,13.56262,13.75949999999999,,,,,,,,,,,,,,,,,,,,,,,,,12.73837188557907,,,,
ISL,2025,11.6834,12.2163,12.1863,12.4702,12.3834,12.2147,11.6416,13.8727,13.4916,13.5029,13.5362,13.9787,13.5807,13.8268,,,,,,,,,,,,,,,,,,,,,,,,,,8.351469,8.351469,,
ISL,2026,11.30942000000005,11.96202000000005,11.94191999999998,12.13241999999991,11.83825999999999,11.77355999999997,11.22792000000004,13.86364,13.44784000000001,13.45998,13.49278,13.94536000000001,13.56207999999999,13.79138,,,,,,,,,,,,,,,,,,,,,,,,,,8.232441900000026,8.257988600000004,,
ISL,2027,10.93543999999997,11.70774000000006,11.69754,11.79463999999996,11.29312000000004,11.33242000000007,10.81424000000004,13.85458,13.40408000000001,13.41705999999999,13.44936,13.91202000000001,13.54346,13.75596,,,,,,,,,,,,,,,,,,,,,,,,,,8.113414800000015,8.1645082,,
ISL,2028,10.56146000000001,11.45346000000006,11.45316000000003,11.45685999999989,10.7479800000001,10.89128000000005,10.40056000000004,13.84552,13.36032000000002,13.37414,13.40594,13.87868000000002,13.52484,13.72054000000001,,,,,,,,,,,,,,,,,,,,,,,,,,7.994387700000004,8.071027799999996,,
ISL,2029,10.18748000000005,11.19918000000007,11.20877999999999,11.11907999999994,10.20283999999992,10.45014000000003,9.986880000000042,13.83646,13.31656000000001,13.33122,13.36252,13.84534000000001,13.50622,13.68512000000001,,,,,,,,,,,,,,,,,,,,,,,,,,7.875360600000022,7.977547399999992,,
ISL,2030,9.813499999999999,10.9449,10.9644,10.7813,9.6577,10.009,9.5732,13.8274,13.2728,13.2883,13.3191,13.812,13.4876,13.6497,,,,,,,,,,,,,,,,,,,,,,,,,,7.756333500000011,7.884066999999988,,
ISL,2031,9.639759999999967,10.97123999999999,10.69967999999994,10.74426,9.648340000000001,10.01814,9.566260000000002,13.90534,13.36478,13.46184,13.55578000000003,13.87228,13.58646000000002,13.7149,,,,,,,,,,,,,,,,,,,,,,,,,,7.6373064,7.790586599999983,,
ISL,2032,9.466019999999958,10.99757999999999,10.43495999999993,10.70722000000001,9.63898,10.02728,9.559320000000001,13.98328000000001,13.45676,13.63538,13.79246000000001,13.93256,13.68532000000002,13.78009999999998,,,,,,,,,,,,,,,,,,,,,,,,,,7.518279300000017,7.697106200000007,,
ISL,2033,9.292279999999948,11.02392,10.17023999999992,10.67018,9.629620000000003,10.03642,9.552380000000001,14.06122000000002,13.54874000000001,13.80892,14.02913999999998,13.99284,13.78418000000002,13.84529999999998,,,,,,,,,,,,,,,,,,,,,,,,,,7.399252200000006,7.603625800000003,,
ISL,2034,9.118539999999996,11.05025999999999,9.905520000000024,10.63314,9.620260000000002,10.04556,9.545440000000001,14.13916,13.64071999999999,13.98246,14.26582000000002,14.05312000000001,13.88304000000002,13.91049999999998,,,,,,,,,,,,,,,,,,,,,,,,,,7.280225100000024,7.510145399999999,,
ISL,2035,8.944800000000001,11.0766,9.6408,10.5961,9.610900000000001,10.0547,9.538500000000001,14.2171,13.7327,14.156,14.5025,14.1134,13.9819,13.9757,,,,,,,,,,,,,,,,,,,,,,,,,,7.161198,7.416665,7.161198,7.416665
ISL,2036,9.038200000000018,11.46180000000004,9.668019999999999,10.87483999999995,9.656759999999991,10.12263999999999,9.610100000000017,14.38762000000003,13.94064000000003,14.38047999999998,14.83141999999998,14.28208000000001,14.17171999999999,14.12822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2037,9.13160000000002,11.84699999999998,9.695239999999998,11.15357999999992,9.702619999999996,10.19057999999998,9.681700000000006,14.55814000000004,14.14858000000004,14.60495999999995,15.16034000000002,14.45076,14.36154000000005,14.28073999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2038,9.225000000000023,12.23220000000003,9.722459999999998,11.43231999999989,9.748480000000001,10.25852,9.753299999999996,14.72866000000005,14.35651999999999,14.82943999999998,15.48925999999994,14.61944,14.55136000000005,14.43326000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2039,9.318400000000025,12.61739999999998,9.749679999999998,11.71105999999997,9.794339999999991,10.32646,9.824900000000014,14.89918000000006,14.56446,15.05392000000001,15.81817999999998,14.78811999999999,14.74118000000004,14.58578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2040,9.4118,13.0026,9.776899999999999,11.9898,9.840199999999999,10.3944,9.8965,15.0697,14.7724,15.2784,16.1471,14.9568,14.931,14.7383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2041,9.446719999999999,13.28108000000009,9.807259999999999,11.88486,9.893259999999998,10.46281999999999,9.877180000000003,15.21559999999999,14.97620000000001,15.45973999999995,16.42596000000003,15.12794000000002,15.06423999999998,14.8929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2042,9.481639999999999,13.55956000000003,9.837620000000001,11.77992,9.94632,10.53124,9.857860000000002,15.36149999999998,15.18000000000001,15.64107999999999,16.70481999999993,15.29908,15.19747999999998,15.04750000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2043,9.516559999999998,13.83804000000009,9.867979999999996,11.67498000000001,9.999380000000002,10.59966,9.838540000000002,15.50740000000002,15.38380000000001,15.82241999999997,16.98367999999994,15.47021999999998,15.33071999999999,15.20209999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2044,9.551479999999998,14.11652000000004,9.898339999999997,11.57004000000001,10.05244,10.66807999999997,9.819220000000001,15.6533,15.58760000000001,16.00375999999994,17.26253999999994,15.64136000000002,15.46395999999999,15.35669999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2045,9.586399999999999,14.395,9.928699999999999,11.4651,10.1055,10.7365,9.799899999999999,15.7992,15.7914,16.1851,17.5414,15.8125,15.5972,15.5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2046,9.551119999999997,14.51316,9.895659999999992,11.40236000000002,10.1144,10.77632,9.739399999999989,15.95400000000001,16.13342,16.4049,17.92063999999993,15.93959999999998,15.82979999999998,15.64738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2047,9.515839999999997,14.63132000000002,9.862619999999993,11.33962,10.1233,10.81613999999999,9.678899999999999,16.10879999999997,16.47543999999994,16.62469999999996,18.29987999999992,16.06670000000003,16.06239999999997,15.78345999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2048,9.480559999999997,14.74948000000001,9.829579999999993,11.27688000000001,10.1322,10.85596,9.618399999999994,16.2636,16.81745999999998,16.84449999999998,18.6791199999999,16.19380000000001,16.29499999999996,15.91953999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2049,9.445279999999997,14.86763999999999,9.796539999999993,11.21414000000001,10.1411,10.89578,9.557899999999989,16.41840000000002,17.15948000000003,17.0643,19.05835999999988,16.32089999999999,16.52759999999995,16.05561999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,2050,9.41,14.9858,9.763500000000001,11.1514,10.15,10.9356,9.497400000000001,16.5732,17.5015,17.2841,19.4376,16.448,16.7602,16.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43650034672166,,,,
ISR,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89356353034717,,,,
ISR,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81891101891168,,,,
ISR,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.05874084744718,,,,
ISR,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.90166800437732,,,,
ISR,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.44734348748008,,,,
ISR,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3607638,,,,
ISR,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.57939318499999,,,,
ISR,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.69000857,,,,
ISR,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.596441955,,,,
ISR,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.92533134,,,,
ISR,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.03615519000002,,,,
ISR,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18492904,,,,
ISR,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.39700189,,,,
ISR,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.76756368000001,,,,
ISR,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.36373546,,,,
ISR,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.81231588999999,,,,
ISR,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.05275472,,,,
ISR,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.73791324999999,,,,
ISR,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.03324633999999,,,,
ISR,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.88332735,,,,
ISR,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.41889325,,,,
ISR,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22662052,,,,
ISR,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.69389122000001,,,,
ISR,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.62113202,,,,
ISR,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.71303169000001,,,,
ISR,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.63077497,,,,
ISR,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.93058795,,,,
ISR,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.09142449000001,,,,
ISR,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.11434971,,,,
ISR,2020,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,84.6918,,,,,,,,,,,,,,,,,,,,,,,,,79.48125959000001,,,,
ISR,2021,82.14293999999973,83.85306000000014,83.82594000000017,83.70877999999971,82.38639999999941,83.51767999999993,82.07475999999951,83.59384000000045,84.64785999999999,84.29646000000002,83.85302000000001,82.75094000000036,83.94920000000002,83.36231999999973,,,,,,,,,,,,,,,,,,,,,,,,,78.36891969999999,,,,
ISR,2022,79.59407999999894,83.01432000000023,82.96008000000006,82.72575999999981,80.08100000000013,82.34356000000025,79.45771999999943,82.4958800000004,84.60392,83.90111999999999,83.01423999999997,80.8100800000002,83.20659999999998,82.03283999999985,,,,,,,,,,,,,,,,,,,,,,,,,81.06306121,,,,
ISR,2023,77.04521999999906,82.17558000000008,82.09422000000018,81.74273999999969,77.77559999999994,81.16944000000012,76.84068000000025,81.39792000000034,84.55998,83.50578000000007,82.17545999999993,78.86922000000004,82.46400000000017,80.70335999999998,,,,,,,,,,,,,,,,,,,,,,,,,74.92550692286278,,,,
ISR,2024,74.49635999999919,81.33684000000017,81.22836000000007,80.75971999999979,75.47019999999975,79.99531999999999,74.22364000000016,80.29996000000028,84.51603999999999,83.11044000000004,81.33668000000011,76.92836000000034,81.72140000000013,79.3738800000001,,,,,,,,,,,,,,,,,,,,,,,,,73.1975001792235,73.1975001792235,73.1975001792235,,
ISR,2025,71.94750000000001,80.49809999999999,80.3625,79.77670000000001,73.1648,78.8212,71.6066,79.202,84.4721,82.71510000000001,80.4979,74.9875,80.97880000000001,78.0444,,,,,,,,,,,,,,,,,,,,,,,,,,70.8180023383029,70.8180023383029,,
ISR,2026,66.51108000000022,80.03984000000003,79.0923800000005,80.50491999999986,70.70443999999952,75.96965999999975,66.16971999999987,77.7799200000004,84.78129999999999,83.39300000000003,81.23685999999998,72.28432000000066,81.25825999999995,74.71177999999964,,,,,,,,,,,,,,,,,,,,,,,,,,68.43850449738147,68.43850449738147,,
ISR,2027,61.07466000000022,79.58158000000003,77.82226000000037,81.23313999999982,68.24407999999949,73.11812000000009,60.73283999999876,76.35784000000012,85.09050000000002,84.07090000000017,81.97581999999989,69.58114000000023,81.53771999999992,71.3791599999995,,,,,,,,,,,,,,,,,,,,,,,,,,66.05900665646095,66.05900665646095,,
ISR,2028,55.63824000000022,79.12331999999992,76.55214000000024,81.96135999999979,65.78371999999945,70.26658000000043,55.29595999999947,74.9357600000003,85.39969999999994,84.74880000000007,82.71478000000002,66.87796000000071,81.81717999999989,68.04653999999937,,,,,,,,,,,,,,,,,,,,,,,,,,63.67950881554043,63.67950881554043,,
ISR,2029,50.20182000000023,78.66505999999993,75.2820200000001,82.68957999999975,63.32335999999941,67.41503999999986,49.85907999999836,73.51368000000002,85.70889999999997,85.42669999999998,83.45373999999993,64.17478000000028,82.09663999999998,64.71391999999923,,,,,,,,,,,,,,,,,,,,,,,,,,61.30001097461991,61.30001097461991,,
ISR,2030,44.7654,78.2068,74.0119,83.4178,60.863,64.5635,44.4222,72.0916,86.0181,86.1046,84.1927,61.4716,82.37609999999999,61.3813,,,,,,,,,,,,,,,,,,,,,,,,,,58.92051313370001,58.92051313370001,,
ISR,2031,42.04413999999997,77.61239999999998,70.14846000000034,83.97360000000003,59.32421999999951,63.42916000000059,41.69322000000011,72.44628,88.70976000000064,84.94734000000017,86.3155799999995,60.14073999999982,83.83194000000003,60.36452000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2032,39.32287999999971,77.0179999999998,66.28502000000117,84.5293999999999,57.78543999999965,62.29482000000053,38.96423999999934,72.80095999999992,91.40142000000014,83.79008000000022,88.4384599999994,58.80987999999979,85.28778000000011,59.34774000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2033,36.60162000000037,76.42359999999985,62.42158000000109,85.08519999999999,56.24665999999979,61.16048000000046,36.23525999999947,73.15563999999995,94.09308000000055,82.63282000000027,90.56133999999929,57.47901999999976,86.74362000000019,58.33095999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2034,33.88036000000011,75.8291999999999,58.558140000001,85.64100000000008,54.70787999999948,60.0261400000004,33.50627999999961,73.51031999999998,96.78474000000006,81.47556000000031,92.68421999999919,56.14815999999973,88.19945999999982,57.31417999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2035,31.1591,75.23480000000001,54.6947,86.1968,53.1691,58.8918,30.7773,73.86499999999999,99.4764,80.31829999999999,94.80710000000001,54.8173,89.6553,56.2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2036,28.53159999999934,75.38952,50.39041999999972,87.32646000000022,51.90355999999974,59.15409999999997,28.34842000000026,73.67363999999998,101.1946199999998,79.61289999999985,97.08586000000014,53.65000000000009,91.60388000000012,54.99900000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2037,25.90409999999974,75.54424,46.08613999999943,88.45611999999983,50.63801999999987,59.41639999999995,25.91953999999987,73.48228,102.91284,78.9074999999998,99.36462000000029,52.48270000000002,93.55245999999988,53.70060000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2038,23.27659999999923,75.69896,41.78185999999914,89.58577999999989,49.37248,59.67870000000005,23.49066000000039,73.29092000000003,104.6310599999997,78.20209999999997,101.6433800000004,51.31540000000041,95.5010400000001,52.40219999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2039,20.64909999999963,75.85368,37.47758000000067,90.71543999999994,48.10694000000012,59.94100000000003,21.06178,73.09956,106.3492799999999,77.49669999999992,103.9221399999997,50.14810000000034,97.44961999999987,51.10379999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2040,18.0216,76.00839999999999,33.1733,91.8451,46.8414,60.2033,18.6329,72.90819999999999,108.0675,76.79130000000001,106.2009,48.9808,99.3982,49.8054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2041,14.93256000000019,75.36076000000003,30.17060000000038,92.73811999999998,44.5601800000004,58.66846000000032,15.79003999999986,70.52962000000025,108.8974000000001,74.88061999999991,106.64498,46.65422000000035,99.22195999999997,46.63830000000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2042,11.84352000000035,74.71311999999989,27.16790000000037,93.63113999999996,42.27896000000055,57.13362000000052,12.94718000000012,68.15104000000065,109.7273,72.96993999999995,107.08906,44.32764000000043,99.04571999999996,43.47119999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2043,8.754480000000513,74.06547999999998,24.16520000000037,94.52416000000017,39.9977400000007,55.59878000000026,10.10431999999946,65.77246000000014,110.5572,71.05925999999999,107.53314,42.0010599999996,98.86947999999995,40.30410000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2044,5.665440000000672,73.41784000000007,21.16250000000036,95.41718000000014,37.71652000000086,54.06394000000046,7.261459999999715,63.39388000000054,111.3870999999999,69.14857999999958,107.9772200000001,39.67447999999968,98.69324,37.13699999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2045,2.5764,72.7702,18.1598,96.31019999999999,35.4353,52.5291,4.4186,61.0153,112.217,67.2379,108.4213,37.3479,98.517,33.9699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2046,-.2010799999998198,72.89899999999994,16.28106000000025,96.61914000000002,33.76366000000007,50.66460000000006,2.02407999999923,58.98962000000029,114.5664999999999,66.54162000000019,109.3901000000001,35.60246000000006,98.88878000000011,31.76971999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2047,-2.978560000000471,73.02779999999996,14.40232000000015,96.92808000000002,32.09202000000005,48.80010000000038,-.370440000000599,56.96393999999964,116.9159999999993,65.84534000000008,110.3588999999999,33.85702000000038,99.26056000000017,29.56953999999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2048,-5.756040000000212,73.15659999999997,12.52358000000004,97.23702000000003,30.42038000000002,46.93560000000025,-2.764960000000428,54.9382599999999,119.2654999999995,65.14906000000019,111.3277,32.11158000000023,99.63234000000011,27.36935999999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2049,-8.533519999999953,73.28539999999998,10.64483999999993,97.54596000000004,28.74874,45.07110000000011,-5.159480000000258,52.91258000000016,121.6149999999998,64.4527800000003,112.2965000000002,30.36614000000009,100.0041200000001,25.16917999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2050,-11.311,73.41419999999999,8.7661,97.8549,27.0771,43.2066,-7.554,50.8869,123.9645,63.7565,113.2653,28.6207,100.3759,22.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2020,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,348.7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2021,345.4657999999999,345.6300200000005,345.8629000000001,346.1745000000001,345.10574,345.3271000000004,344.2745400000003,352.2420800000009,354.2991600000005,356.7581399999999,351.4902800000009,352.6744200000003,352.5679,352.2454400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2022,342.2197000000006,342.5481400000008,343.0138999999999,343.6370999999999,341.4995799999997,341.9423000000006,339.8371799999986,355.7722600000006,359.8864200000007,364.8043799999996,354.2686600000006,356.6369400000003,356.4239000000007,355.77898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2023,338.9736000000003,339.4662600000001,340.1649000000007,341.0997000000007,337.8934200000003,338.5574999999999,335.3998199999987,359.3024400000004,365.4736799999991,372.8506199999993,357.0470400000004,360.5994600000004,360.2799000000005,359.3125200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2024,335.7275,336.3843800000004,337.3159000000005,338.5623000000005,334.2872600000001,335.1727000000001,330.9624599999988,362.8326200000001,371.0609399999994,380.8968600000007,359.8254200000001,364.5619800000004,364.1359000000002,362.8460600000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2025,332.4814,333.3025,334.4669,336.0249,330.6811,331.7879,326.5251,366.3628,376.6482,388.9431,362.6038,368.5245,367.9919,366.3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2026,312.0148800000024,326.2199999999993,327.6233799999991,329.1700200000014,318.3578200000011,318.1020799999969,308.2932199999996,356.3460799999993,368.8359199999995,379.4346200000036,360.3860999999997,349.5806599999996,358.0650600000008,347.0674599999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2027,291.5483600000007,319.1374999999989,320.7798599999987,322.3151400000006,306.0345400000006,304.4162599999981,290.0613400000002,346.3293599999997,361.0236399999994,369.9261400000032,358.1683999999996,330.6368199999997,348.1382200000007,327.7553200000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2028,271.0818399999989,312.0549999999985,313.9363399999984,315.4602600000017,293.71126,290.7304399999994,271.8294600000008,336.3126400000001,353.2113599999993,360.4176600000028,355.9507000000003,311.6929799999998,338.2113800000043,308.443180000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2029,250.6153199999972,304.972499999998,307.092819999998,308.6053800000009,281.3879799999995,277.0446199999969,253.5975800000015,326.2959200000005,345.3990799999992,350.9091800000024,353.7330000000002,292.7491399999999,328.2845400000042,289.1310400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2030,230.1488,297.89,300.2493,301.7505,269.0647,263.3588,235.3657,316.2792,337.5868,341.4007,351.5153,273.8053,318.3577,269.8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2031,203.3611600000077,293.1172399999978,279.529300000002,294.5261800000007,253.7275000000009,242.3189799999964,208.0505200000043,306.1169000000009,336.0255999999999,332.00288,342.6082999999999,263.7371400000011,310.4792400000006,260.9869999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2032,176.5735200000054,288.3444799999979,258.8093000000008,287.3018600000014,238.3902999999991,221.2791599999982,180.7353400000065,295.9546000000009,334.4643999999998,322.605059999998,333.701299999997,253.6689800000022,302.6007800000007,252.1550999999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2033,149.7858800000031,283.5717199999981,238.0893000000069,280.0775400000002,223.053100000001,200.2393400000001,153.4201600000088,285.792300000001,332.9032000000002,313.2072399999997,324.7942999999977,243.6008200000033,294.7223200000008,243.3231999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2034,122.9982400000081,278.7989599999983,217.3693000000058,272.8532200000009,207.7158999999992,179.1995200000019,126.1049800000037,275.630000000001,331.3420000000001,303.8094199999978,315.8872999999985,233.5326600000008,286.8438600000009,234.4912999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2035,96.2106,274.0262,196.6493,265.6289,192.3787,158.1597,98.7898,265.4677,329.7808,294.4116,306.9803,223.4645,278.9654,225.6594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2036,81.00341999999728,266.3858600000003,162.5901400000002,258.4803599999996,179.9699200000032,144.6743800000004,81.11692000000039,255.7120600000017,329.5876400000001,281.3681999999972,295.8172999999988,212.1126999999979,275.0994599999995,214.3959400000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,2037,65.79623999999603,258.7455199999986,128.5309800000105,251.3318199999994,167.5611400000016,131.1890600000006,63.44404000000213,245.9564200000023,329.39448,268.3247999999985,284.654300000002,200.7608999999975,271.2335199999998,203.1324800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
